"","size_factors"
"1247",1.61412267317221
"1248",1.71274389683782
"1249",1.88924464962126
"1250",1.65291856154067
"1251",1.72198967635799
"1252",1.64569298944427
"1253",1.59480971819405
"1254",1.62139168717694
"1255",1.64468804766627
"1256",1.04707929674342
"1257",1.44520996940934
"1258",1.63643603757957
"1259",1.73642546769689
"1260",1.79461482548872
"1261",1.70368997623401
"1262",1.6242452802551
"1263",1.66041176384296
"1264",1.65145835862772
"1265",1.67226149110627
"1266",1.7898422672012
"1267",1.75428883671425
"1268",1.62969717383438
"1269",1.8569584903279
"1270",1.63844028553463
"1271",1.71071999602295
"1272",1.6825870865236
"1273",1.59760006915796
"1274",1.68587921435835
"1275",1.64434993146809
"1276",1.74242986269683
"1277",1.61936088146513
"1278",1.65718716614719
"1279",1.73724896352029
"1280",1.64164993173289
"1281",1.6081118115804
"1282",1.63309835137008
"1283",1.68733454357422
"1284",1.69894984948224
"1285",1.71473984435989
"1286",1.67828609816572
"1287",1.67086234085098
"1288",1.66346588995144
"1289",1.71222742682681
"1290",1.73576214516298
"1291",1.63132401371715
"1292",1.64407610108722
"1293",1.64207442498093
"1294",1.678019410075
"1295",1.56552635571908
"1296",1.74324791903198
"1297",1.60889529326791
"1298",1.6348279510013
"1299",1.65448676512208
"1300",1.7240709168986
"1301",1.07890536596185
"1302",1.63701451263504
"1303",1.54093198077357
"1304",1.67675788997041
"1305",1.64548385400821
"1306",1.65523954244905
"1307",1.72807141946797
"1308",1.54573656478614
"1309",1.61804617493289
"1310",1.57257557239477
"1311",1.50654330185439
"1312",1.6591823615693
"1313",1.72332968122798
"1314",1.65802388836118
"1315",1.68889308209626
"1316",1.60009946944082
"1317",1.50972800903143
"1318",1.64508114714442
"1319",1.81331060433256
"1320",1.67486095445327
"1321",1.64108684991366
"1322",1.77945342091899
"1323",1.02990274184521
"1324",1.65230072445908
"1325",1.70929164678598
"1326",1.80637506356946
"1327",1.60425399721425
"1328",1.60282340209529
"1329",1.7668211243358
"1330",1.61655754130987
"1331",1.4673148656831
"1332",1.60406205002309
"1333",1.61262954780127
"1334",1.52567467303171
"1335",1.62700358865851
"1336",1.59883447044476
"1337",1.64559342626031
"1338",1.69721659997493
"1339",1.59921168402299
"1340",1.71421350226725
"1341",1.6758459419874
"1342",1.65299762565379
"1343",1.61260449162236
"1344",1.62203132350305
"1345",1.1579887229502
"1346",1.6138382490342
"1347",1.63323050947177
"1348",1.69070437810673
"1349",1.66632158268147
"1350",1.59225591090275
"1351",1.65217660088308
"1352",1.59866860327624
"1353",1.7775220870441
"1354",1.84486671998544
"1355",1.14491833064699
"1356",1.64425421618158
"1357",1.64369185332925
"1358",1.68271015117983
"1359",1.71025309091567
"1360",1.70662714005873
"1361",1.70383482560227
"1362",1.5858189322552
"1363",1.66659650906276
"1364",1.67536769273459
"1365",1.68626717741502
"1366",1.67509872751538
"1367",1.64627978967021
"1368",1.75465975964924
"1369",1.61293802042701
"1370",1.6693735778232
"1371",1.76248510272153
"1372",1.49576884276734
"1373",1.71845345287731
"1374",1.68264678198224
"1375",1.76413305627445
"1376",1.62153831089941
"1377",1.47548824474667
"1378",1.60894632774831
"1379",1.60054807994374
"1380",1.65324178503056
"1381",1.61168500109311
"1382",1.76571562628304
"1383",1.57738258357435
"1384",1.67180576483493
"1385",1.65763103999348
"1386",1.66530325946854
"1387",1.73912021783609
"1388",1.52150101903812
"1389",1.56289238690123
"1390",1.67884159051663
"1391",1.6813801520684
"1392",1.74332379178823
"1393",1.09089961608665
"1394",1.37833365891169
"1395",1.6212378413189
"1396",1.61879090028037
"1397",1.58400689298203
"1398",1.6107358424533
"1399",1.78910737879938
"1400",1.46107397431107
"1401",1.44976174653662
"1402",1.676401464954
"1403",1.62716582709499
"1404",1.63893331619641
"1405",1.71046433755146
"1406",1.60351129750188
"1407",1.75380223256183
"1408",1.66744375810232
"1409",1.69353023589704
"1410",1.67215663654026
"1411",1.48059058415011
"1412",1.66031931665394
"1413",1.69644918036754
"1414",1.48320483707926
"1415",1.66629907426392
"1416",1.68968108250416
"1417",1.10157514494705
"1418",1.59792466502492
"1419",1.73022885148794
"1420",1.7062608000557
"1421",1.65570440603442
"1422",1.76937481420905
"1423",1.64854547119031
"1424",1.63636132992232
"1425",1.61060421085686
"1426",1.51414433684506
"1427",1.63511803511496
"1428",1.62929649233316
"1429",1.59320502065934
"1430",1.60856415119478
"1431",1.68310673426476
"1432",1.60510040182478
"1433",1.65746171570101
"1434",1.75409377988247
"1435",1.08534404755011
"1436",1.59193344021046
"1437",1.67049649416262
"1438",1.52076001082487
"1439",1.59505494205263
"1440",1.66666602957767
"1441",1.61144251324915
"1442",1.68084289196283
"1443",1.6689077595589
"1444",1.00980781731339
"1445",1.65482707099889
"1446",1.82619665479454
"1447",1.72672685744054
"1448",1.69875556537903
"1449",1.6396051588998
"1450",1.76920740526495
"1451",1.43440401167534
"1452",1.82539483273166
"1453",1.64879683156287
"1454",1.6304421913138
"1455",1.64902580640868
"1456",1.69287954042106
"1457",1.0239447510823
"1458",1.78239256594763
"1459",1.67798621227726
"1460",1.54124788100435
"1461",1.67495092644448
"1462",1.35979211358018
"1463",1.79391335799187
"1464",1.67046323808596
"1465",1.6543791884617
"1466",1.69401448480126
"1467",1.5563675452916
"1468",1.7361345620387
"1469",1.72845385764182
"1470",1.2085133691973
"1471",1.70754702069294
"1472",1.82508553539714
"1473",1.65156091936939
"1474",1.57928700914433
"1475",1.56432622132871
"1476",1.47398088649976
"1477",1.48483408036615
"1478",1.67704418422917
"1479",1.67916598500568
"1480",1.45995692778532
"1481",1.68023504698773
"1482",1.62784928532338
"1483",1.74432796855956
"1484",1.66873668416498
"1485",1.70130734824019
"1486",1.62354271543717
"1487",1.48663199108283
"1488",1.61166127654339
"1489",1.60097223035515
"1490",1.63581523916125
"1491",1.6326036356617
"1492",1.58035399696127
"1493",1.62651708662758
"1494",1.49859208544601
"1495",1.68645124471617
"1496",1.51039205444352
"1497",1.73269044257422
"1498",1.69196056177974
"1499",1.64703562712543
"1500",1.74111027035385
"1501",1.7809687447183
"1502",1.62245012959108
"1503",1.71250872768208
"1504",1.56466826662261
"1505",1.62293106339903
"1506",1.69511081814627
"1507",1.55430813632115
"1508",1.61354460713982
"1509",1.08261327447163
"1510",1.66782284156624
"1511",1.47292148221663
"1512",1.5766511297478
"1513",1.68001744050655
"1514",1.56919607168092
"1515",1.70053174946412
"1516",1.72180398685261
"1517",1.62909642440206
"1518",1.66173459566667
"1519",1.63748728455913
"1520",1.38753478610295
"1521",1.786799009672
"1522",1.73091274470039
"1523",1.59398558687151
"1524",1.74167442880857
"1525",1.72403954771159
"1526",1.79639350117881
"1527",1.67150420337292
"1528",1.66127180297883
"1529",1.69683741334551
"1530",1.66788598239932
"1531",1.64983117424955
"1532",1.57141895924796
"1533",1.7363606051183
"1534",1.69414656928107
"1535",1.68237932296628
"1536",1.57639861748475
"1537",1.56702116502686
"1538",1.63725515348636
"1539",1.45883824740065
"1540",1.71763408340782
"1541",1.64921421623133
"1542",1.59950771485597
"1543",1.77841055300268
"1544",1.60360014380666
"1545",1.72761203992892
"1546",1.65505337930018
"1547",1.74604879931626
"1548",1.70451734113783
"1549",1.56402399262022
"1550",1.5412692546962
"1551",1.52531417819683
"1552",1.74211579182681
"1553",1.63318779595823
"1554",1.14586668861242
"1555",1.53044289118253
"1556",1.60062767990653
"1557",1.64938798040314
"1558",1.5908220142855
"1559",1.71051557950235
"1560",1.70063043453398
"1561",1.52610949960275
"1562",1.70015672196477
"1563",1.68974086268565
"1564",1.6793381461974
"1565",1.48393042926979
"1566",1.6891639613304
"1567",1.51816200541169
"1568",1.57635841955252
"1569",1.55811478466015
"1570",1.89105343145391
"1571",1.60291930806867
"1572",1.59971751289685
"1573",1.76600235179643
"1574",1.57635991421415
"1575",1.49255358712402
"1576",1.63393506691844
"1577",1.68307438251945
"1578",1.65895090044715
"1579",1.01956672285106
"1580",1.75722066219401
"1581",1.66852263931101
"1582",1.77982969597647
"1583",1.58862579207991
"1584",1.61854878773475
"1585",1.73678207391091
"1586",1.63650108578231
"1587",1.70069708783265
"1588",1.63479189011206
"1589",1.65686015591014
"1590",1.68559113447199
"1591",1.677262724939
"1592",1.5576296357167
"1593",1.61424461671627
"1594",1.56637789004719
"1595",1.80312669547298
"1596",1.71843427392296
"1597",1.48279698047948
"1598",1.54815301820729
"1599",1.35629327887976
"1600",1.56092365837931
"1601",1.66261568962655
"1602",1.6258390942566
"1603",1.75530589833366
"1604",1.65131862332715
"1605",1.68868346198347
"1606",1.66722244820672
"1607",1.63173236474503
"1608",1.65196203146635
"1609",1.65898255642546
"1610",1.4508446396999
"1611",1.6380584714629
"1612",1.59080540786343
"1613",1.50380617609793
"1614",1.64626782954886
"1615",1.06977007676039
"1616",1.56488080613171
"1617",1.72658026926607
"1618",1.63825256514677
"1619",1.49033772621488
"1620",1.70221314565484
"1621",1.679381121502
"1622",1.53695244712088
"1623",1.5441102436405
"1624",1.72055168993585
"1625",1.64601126423155
"1626",1.68681736510447
"1627",1.63934336569584
"1628",1.7324805384002
"1629",1.66318476691361
"1630",1.58933610358777
"1631",1.79937934742558
"1632",1.53775144900559
"1633",1.76116702947671
"1634",1.67255908406308
"1635",1.58907622779467
"1636",1.57675257708901
"1637",1.72064802436923
"1638",1.55889823989141
"1639",1.63791552181646
"1640",1.70661529512061
"1641",1.63401734090898
"1642",1.48883876823024
"1643",1.60604472889988
"1644",1.67350038876551
"1645",1.64937949648972
"1646",1.54244287011276
"1647",1.63854151407263
"1648",1.50485553317973
"1649",1.81149462513813
"1650",1.61320931478503
"1651",1.67291477667261
"1652",1.65620678340894
"1653",1.65845007920862
"1654",1.70455798864129
"1655",1.59213957131645
"1656",1.7390380490867
"1657",1.60931542843845
"1658",1.58072309531764
"1659",1.7178736927599
"1660",1.59866612989905
"1661",1.76225198715469
"1662",1.63491191736358
"1663",1.65820667410399
"1664",1.77619323879948
"1665",1.57135226091994
"1666",1.66240436488441
"1667",1.2132685912181
"1668",1.69437467600898
"1669",1.65553365686203
"1670",1.67467235351416
"1671",1.6576471781707
"1672",1.78815140906449
"1673",1.63879966416969
"1674",1.66392696544568
"1675",1.63268887376537
"1676",1.70905579551488
"1677",1.4189191659338
"1678",1.5719856523462
"1679",1.59314334650104
"1680",1.04465879932723
"1681",1.57372111304581
"1682",1.61855907105159
"1683",1.68401803791017
"1684",1.81693258827677
"1685",1.72982979668651
"1686",1.80378146765706
"1687",1.86513533462816
"1688",1.48722688848079
"1689",1.64357676011772
"1690",1.5811947617056
"1691",1.59371609394049
"1692",1.63182632179981
"1693",1.50162924542727
"1694",1.50591322087357
"1695",1.64504835058425
"1696",1.66651904850303
"1697",1.85935404425514
"1698",1.67869118786581
"1699",1.55436980482678
"1700",1.46497130894913
"1701",1.6489434049008
"1702",1.78147310660663
"1703",1.65565796769467
"1704",1.58305767088697
"1705",1.53074094259419
"1706",1.70200090789563
"1707",1.58203208620889
"1708",1.75942846567219
"1709",1.75853456185149
"1710",1.43547596268842
"1711",1.5631252680145
"1712",1.55431694309004
"1713",1.70114731582215
"1714",1.50293447435794
"1715",1.64449318860227
"1716",1.68235965553709
"1717",1.68930448811357
"1718",1.72406620459845
"1719",1.60158962765818
"1720",1.7351748138684
"1721",1.71008731237311
"1722",1.58639843748221
"1723",1.17304535833163
"1724",1.80895680512107
"1725",1.72624824688518
"1726",1.63022673622704
"1727",1.60163012800386
"1728",1.69674545244574
"1729",1.54847698727209
"1730",1.51060056377023
"1731",1.56244266620348
"1732",1.68741796956967
"1733",1.50871992382119
"1734",1.61394292746009
"1735",1.89096461743462
"1736",1.67891560150546
"1737",1.5588113000298
"1738",1.7078228055964
"1739",1.17193631905537
"1740",1.62644007847014
"1741",1.72674407813288
"1742",1.65889207628599
"1743",1.49884358507324
"1744",1.59567693128011
"1745",1.5088972524883
"1746",1.6361552332528
"1747",1.6274004768419
"1748",1.68501855359107
"1749",1.60893055636389
"1750",1.5518875416198
"1751",1.8217857939195
"1752",1.75894438115616
"1753",1.57424268688726
"1754",1.65114268518489
"1755",1.49383805613179
"1756",1.67282636637366
"1757",1.50828416896892
"1758",1.55933145724378
"1759",1.77808462658292
"1760",1.5512812740874
"1761",1.52112650805208
"1762",1.6803932401091
"1763",1.63075090754752
"1764",1.49930211264015
"1765",1.7521566875146
"1766",1.53241079109793
"1767",1.69714786870984
"1768",1.7770472136035
"1769",1.6771675573211
"1770",1.68594506953297
"1771",1.69935537567052
"1772",1.63146004947172
"1773",1.63594134724554
"1774",1.37118649580435
"1775",1.68754137720131
"1776",1.60473922382898
"1777",1.60878949592897
"1778",1.63619585664185
"1779",1.59594691523471
"1780",1.66511306924
"1781",1.65019783623687
"1782",1.67261715826724
"1783",1.61868031416543
"1784",1.60921062617934
"1785",1.61490728290372
"1786",1.45678106245681
"1787",1.63351467591039
"1788",1.64359829393111
"1789",1.6180462632194
"1790",1.70447868784235
"1791",1.78264597628687
"1792",1.43033484786507
"1793",1.63966300687255
"1794",1.40905951336122
"1795",1.64384156850769
"1796",1.65451781215525
"1797",1.66377474214248
"1798",1.64976454884615
"1799",1.65050381352794
"1800",1.65698176930795
"1801",1.41258429833985
"1802",1.48542518989433
"1803",1.69183826765459
"1804",1.68033442150665
"1805",1.52387664696321
"1806",1.5874841130143
"1807",1.68534945514795
"1808",1.75938031209781
"1809",1.73069033052928
"1810",1.77186270317979
"1811",1.06807534507134
"1812",1.7165612938306
"1813",0.896717086502049
"1814",1.73661089651998
"1815",1.67651675196885
"1816",1.51775589365578
"1817",1.61097125928601
"1818",1.74202318735596
"1819",1.60037072247972
"1820",1.68650667468496
"1821",1.68528784837395
"1822",1.1286578092657
"1823",1.6447517257118
"1824",1.65037471371226
"1825",1.5661937144606
"1826",1.61120837368543
"1827",1.29748750584717
"1828",1.6930584602014
"1829",1.65763901194798
"1830",1.80652344107516
"1831",1.48984495131439
"1832",1.14380914570892
"1833",1.71862687309205
"1834",1.5204009860638
"1835",1.63376868075414
"1836",1.69800381748489
"1837",1.64898317217563
"1838",1.76375965535851
"1839",1.55388440893142
"1840",1.63415781634677
"1841",1.6183807724221
"1842",1.54938221197513
"1843",1.75196283633294
"1844",1.65186607786423
"1845",1.50818022467939
"1846",1.59384294009014
"1847",1.5974066454274
"1848",1.02871972609056
"1849",1.59963558339915
"1850",1.53053886789336
"1851",1.12791709435737
"1852",1.50622442529861
"1853",0.529376461142819
"1854",1.65325171447044
"1855",1.61200748342153
"1856",1.67054087146688
"1857",1.71510527950305
"1858",1.6515348305416
"1859",1.77692809259122
"1860",1.45183903092997
"1861",1.51739592266674
"1862",1.53442323414774
"1863",1.63201317907077
"1864",1.57789411809449
"1865",1.4462618521183
"1866",1.81918076915848
"1867",1.53870274760299
"1868",1.43130581190478
"1869",1.63334063671567
"1870",1.82601575805035
"1871",1.70433776574301
"1872",1.62528181043738
"1873",1.67327467397532
"1874",1.62210194958805
"1875",1.60017020656696
"1876",1.48104002413642
"1877",1.52469873444857
"1878",1.35839171859727
"1879",1.16130930392285
"1880",1.7209554489776
"1881",1.55053155955743
"1882",1.58837005463047
"1883",1.63281624630459
"1884",1.640307389012
"1885",1.27135822317017
"1886",1.64265229886651
"1887",1.39178322120297
"1888",1.51716653883042
"1889",1.67031829641239
"1890",1.64197455964184
"1891",1.6810146264857
"1892",1.62762977498445
"1893",1.54335338048921
"1894",1.71661051533831
"1895",1.5788959533502
"1896",1.68672152828964
"1897",1.48649484273813
"1898",1.74737042513131
"1899",0.919559017679855
"1900",1.64425188482656
"1901",1.70942664763699
"1902",1.6743260733579
"1903",1.6598767681852
"1904",1.62977512026665
"1905",1.62719647818957
"1906",1.60844925024656
"1907",1.06241400934977
"1908",1.51228500432882
"1909",1.65980459466134
"1910",1.69671021221315
"1911",1.64119511983947
"1912",1.48505045660091
"1913",1.80626199350573
"1914",1.64024178491315
"1915",1.84955508997383
"1916",1.60865580199898
"1917",1.65835625784029
"1918",1.10257257730937
"1919",1.49240724661244
"1920",1.63738461755818
"1921",1.66957684001646
"1922",1.50487287718632
"1923",1.46605193182732
"1924",1.4978576727084
"1925",1.59951669490972
"1926",1.62399840977091
"1927",1.63812216030158
"1928",1.6977225077504
"1929",1.64979460605616
"1930",1.66954786110716
