,gene_ids,feature_types,genome,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
LOC551610,LOC551610,Gene Expression,A_mel_mkref_out,False,2209,0.12731982842824988,0.11984298222284846,90.61876247504989,2998.0,8.00603417874901,2158
LOC100576750,LOC100576750,Gene Expression,A_mel_mkref_out,False,25,0.0010617063744850724,0.0010611431628805782,99.89382936255149,25.0,3.258096538021482,24
LOC412101,LOC412101,Gene Expression,A_mel_mkref_out,False,1840,0.10651038348834246,0.10121126454839162,92.18584108378987,2508.0,7.827639546366422,1804
LOC409460,LOC409460,Gene Expression,A_mel_mkref_out,False,4175,0.2713721493183845,0.2400967497574988,82.26950354609929,6390.0,8.762646029650282,4017
LOC113219039,LOC113219039,Gene Expression,A_mel_mkref_out,False,30,0.0013165159043614899,0.0013156500571493749,99.8725952350618,31.0,3.4657359027997265,28
LOC100578731,LOC100578731,Gene Expression,A_mel_mkref_out,False,73,0.00322758737843462,0.003222389898835452,99.68998173865036,76.0,4.343805421853684,72
LOC727048,LOC727048,Gene Expression,A_mel_mkref_out,False,2021,0.1070624708030747,0.1017100846573476,91.41716566866268,2521.0,7.8328075165248645,1968
LOC100577138,LOC100577138,Gene Expression,A_mel_mkref_out,False,4882,0.6098016732492462,0.47611098709132205,79.2669979190555,14359.0,9.572201842602215,4522
LOC102655241,LOC102655241,Gene Expression,A_mel_mkref_out,False,184,0.007984031936127744,0.007952328190495026,99.21858410837898,188.0,5.241747015059643,176
LOC550791,LOC550791,Gene Expression,A_mel_mkref_out,False,1951,0.1586189323480698,0.14722872025814218,91.71444345351848,3735.0,8.225770799348734,1006
LOC412093,LOC412093,Gene Expression,A_mel_mkref_out,False,12214,1.386630993332484,0.869882745265008,48.1292733681573,32651.0,10.393661388571246,11551
LOC412055,LOC412055,Gene Expression,A_mel_mkref_out,False,7925,0.6513356266191023,0.5015844311460362,66.34390792882321,15337.0,9.638088688324805,7611
LOC100578965,LOC100578965,Gene Expression,A_mel_mkref_out,False,4441,0.3473053892215569,0.298106589787665,81.13984796364717,8178.0,9.009325172734973,4186
LOC724141,LOC724141,Gene Expression,A_mel_mkref_out,False,6639,0.4954771308446936,0.4024453069914661,71.80532551917442,11667.0,9.364605330987612,6442
DHRS4,GeneID_412304,Gene Expression,A_mel_mkref_out,False,1105,0.053467533019068245,0.052087135580351475,95.30725782477599,1259.0,7.138866999945524,1066
LOC100578769,LOC100578769,Gene Expression,A_mel_mkref_out,False,4366,0.3073852295409182,0.2680291345503871,81.4583598759927,7238.0,8.88723835429314,4279
LOC408303,LOC408303,Gene Expression,A_mel_mkref_out,False,8875,1.0239520958083832,0.7050520830662637,62.309423705779935,24111.0,10.090464920866276,8484
LOC413242,LOC413242,Gene Expression,A_mel_mkref_out,False,15229,6.6849280163078095,2.0392610101682664,35.325094491867326,157410.0,11.966615498165229,14153
LOC725538,LOC725538,Gene Expression,A_mel_mkref_out,False,2491,0.1540323608102943,0.1432622099893455,89.42115768463074,3627.0,8.196436811235028,2419
LOC551666,LOC551666,Gene Expression,A_mel_mkref_out,False,7849,1.0275194292266532,0.7068130898106665,66.66666666666667,24195.0,10.093942609226804,7383
LOC107965038,LOC107965038,Gene Expression,A_mel_mkref_out,False,61,0.0026330318087229797,0.0026295714532898052,99.74094364462564,62.0,4.143134726391533,45
LOC113219056,LOC113219056,Gene Expression,A_mel_mkref_out,False,27,0.0011891111394232812,0.0011884047067348585,99.88533571155561,28.0,3.367295829986474,27
LOC107965117,LOC107965117,Gene Expression,A_mel_mkref_out,False,709,0.03274302458911963,0.03221839306144016,96.98900072196034,771.0,6.648984550024776,678
LOC100577877,LOC100577877,Gene Expression,A_mel_mkref_out,False,2765,0.14124941606149402,0.1321236412611876,88.2575274981951,3326.0,8.109826276018477,2720
LOC100576134,LOC100576134,Gene Expression,A_mel_mkref_out,False,3983,0.24843929162950695,0.2218942045090048,83.08489404170383,5850.0,8.674367865788236,3633
LOC550726,LOC550726,Gene Expression,A_mel_mkref_out,False,5881,0.5286023697286278,0.42435383408622473,75.02441924661316,12447.0,9.429315246418174,5735
LOC552225,LOC552225,Gene Expression,A_mel_mkref_out,False,5979,0.5187922028283858,0.4179154155911879,74.60823034781501,12216.0,9.41058370340406,5738
LOC100578824,LOC100578824,Gene Expression,A_mel_mkref_out,False,162,0.010956809784685948,0.010897218833695753,99.31201426933367,258.0,5.556828061699537,148
LOC408288,LOC408288,Gene Expression,A_mel_mkref_out,False,1048,0.05941308871618465,0.057715064890731034,95.54932687815858,1399.0,7.24422751560335,1023
LOC552458,LOC552458,Gene Expression,A_mel_mkref_out,False,2547,0.14702509873869282,0.1371717199816631,89.18333545674608,3462.0,8.149890544402423,2506
LOC100576099,LOC100576099,Gene Expression,A_mel_mkref_out,False,415,0.018813436955875482,0.01863865303881687,98.23756741835477,443.0,6.095824562432225,390
LOC413683,LOC413683,Gene Expression,A_mel_mkref_out,False,10036,1.3158788805367987,0.8397892615110969,57.37885930267126,30985.0,10.341290768556236,9513
LOC410183,LOC410183,Gene Expression,A_mel_mkref_out,False,6447,0.4813776701915318,0.3929725130336904,72.62071601477895,11335.0,9.335738781370516,6240
LOC410191,LOC410191,Gene Expression,A_mel_mkref_out,False,2750,0.15921348791778145,0.14774174749648228,88.32122988066419,3749.0,8.229511118964457,2691
LOC724333,LOC724333,Gene Expression,A_mel_mkref_out,False,11072,2.2038051556461546,1.1643392145124158,52.979148086805104,51893.0,10.856958455534567,10080
LOC552688,LOC552688,Gene Expression,A_mel_mkref_out,False,3282,0.23094237057799294,0.20778003097890985,86.06191871575997,5438.0,8.60135049942296,3222
LOC409170,LOC409170,Gene Expression,A_mel_mkref_out,False,2712,0.13628063022890388,0.12776032344337526,88.48260924958593,3209.0,8.07402621612406,2624
LOC551901,LOC551901,Gene Expression,A_mel_mkref_out,False,3869,0.27646833991591285,0.24409715513244928,83.56903214846902,6510.0,8.781248333236862,3795
LOC409548,LOC409548,Gene Expression,A_mel_mkref_out,False,5924,0.7370790334225167,0.5522049861792687,74.84180575020171,17356.0,9.761751162220882,5752
LOC551421,LOC551421,Gene Expression,A_mel_mkref_out,False,1838,0.10549114536883679,0.10028971166667601,92.19433473478574,2484.0,7.818027938530729,1793
LOC100577758,LOC100577758,Gene Expression,A_mel_mkref_out,False,82,0.0070072620716014776,0.006982825300890049,99.65176030916889,165.0,5.111987788356544,73
LOC102653912,LOC102653912,Gene Expression,A_mel_mkref_out,False,1014,0.05308531872425362,0.05172425429902728,95.69371894508855,1250.0,7.1316985104669115,975
LOC408282,LOC408282,Gene Expression,A_mel_mkref_out,False,5400,0.34675330190682463,0.29769673433479116,77.06714231112244,8165.0,9.007734471879521,5193
LOC102655465,LOC102655465,Gene Expression,A_mel_mkref_out,False,2161,0.1466428844438782,0.13683844219154276,90.82261009895103,3453.0,8.147288258706624,2025
LOC725193,LOC725193,Gene Expression,A_mel_mkref_out,False,3568,0.21714018770968702,0.19650399858723946,84.84732662334903,5113.0,8.539737155851132,3488
LOC552189,LOC552189,Gene Expression,A_mel_mkref_out,False,2178,0.1289760903724466,0.12131110723950682,90.75041406548605,3037.0,8.018954683155718,2125
LOC552618,LOC552618,Gene Expression,A_mel_mkref_out,False,6626,0.7606489149360853,0.5656824427645333,71.86053425064765,17911.0,9.79322615827859,6477
LOC102654940,LOC102654940,Gene Expression,A_mel_mkref_out,False,24,0.0010192381195056695,0.0010187190490078936,99.89807618804943,24.0,3.2188758248682006,21
LOC726265,LOC726265,Gene Expression,A_mel_mkref_out,False,2140,0.10910094704208605,0.10354972951160071,90.91179343440778,2569.0,7.851661177889265,2098
LOC411854,LOC411854,Gene Expression,A_mel_mkref_out,False,12123,1.3195311504650273,0.8413650749384204,48.51573448846986,31071.0,10.344062371091052,11444
LOC551864,LOC551864,Gene Expression,A_mel_mkref_out,False,3138,0.2182868305941309,0.19744563466218765,86.67346158746338,5140.0,8.545002892055505,3066
LOC107963973,LOC107963973,Gene Expression,A_mel_mkref_out,False,3953,0.360810294305007,0.30808032696288173,83.21229880664204,8496.0,9.047468439003541,3834
LOC725286,LOC725286,Gene Expression,A_mel_mkref_out,False,7176,0.8091476621225634,0.5928558294625385,69.52478022678048,19053.0,9.855032332266724,6927
LOC412174,LOC412174,Gene Expression,A_mel_mkref_out,False,715,0.03299783411899605,0.03246509344507696,96.96351976897269,777.0,6.656726524178391,672
LOC725107,LOC725107,Gene Expression,A_mel_mkref_out,False,2608,0.1480018686032191,0.13802292559920248,88.92427910137172,3485.0,8.156510226079966,2527
Y-y,GeneID_408273,Gene Expression,A_mel_mkref_out,False,750,0.038900921561133055,0.038163348148660514,96.81488087654479,916.0,6.821107472256465,711
LOC725191,LOC725191,Gene Expression,A_mel_mkref_out,False,47,0.002165881003949548,0.002163538864941149,99.8003992015968,51.0,3.9512437185814275,45
LOC725240,LOC725240,Gene Expression,A_mel_mkref_out,False,1666,0.09720983564785322,0.09277044435743995,92.92478872043148,2289.0,7.736307096548285,1606
LOC551414,LOC551414,Gene Expression,A_mel_mkref_out,False,4475,0.5632989340468,0.44679828973997393,80.9954558967172,13264.0,9.49288426657184,4373
LOC725611,LOC725611,Gene Expression,A_mel_mkref_out,False,3669,0.21905125918376014,0.1980728998068138,84.41839724805708,5158.0,8.54849804124465,3564
LOC100577844,LOC100577844,Gene Expression,A_mel_mkref_out,False,3744,0.24206905338259652,0.21677858050245785,84.09988533571155,5700.0,8.648396877031582,3598
LOC107965055,LOC107965055,Gene Expression,A_mel_mkref_out,False,140,0.006030492207075211,0.006012381563203419,99.40544443028836,142.0,4.962844630259907,134
LOC552522,LOC552522,Gene Expression,A_mel_mkref_out,False,2299,0.1350065825795218,0.12663845054608283,90.23654818023527,3179.0,8.064636475774222,2169
LOC725685,LOC725685,Gene Expression,A_mel_mkref_out,False,5539,0.3636981356436064,0.31020022674982745,76.47683356690874,8564.0,9.05543941075822,5347
LOC724119,LOC724119,Gene Expression,A_mel_mkref_out,False,3631,0.21293583046672612,0.19304372705122355,84.5797766169788,5014.0,8.520188700396035,3515
LOC412508,LOC412508,Gene Expression,A_mel_mkref_out,False,10010,1.2834756019875144,0.8256986691047836,57.4892767656177,30222.0,10.316358502904885,9590
LOC414048,LOC414048,Gene Expression,A_mel_mkref_out,False,5110,0.3531235401537351,0.30241565333791676,78.29872170552513,8315.0,9.025936648977904,4905
LOC412916,LOC412916,Gene Expression,A_mel_mkref_out,False,4815,0.9781288486856075,0.6821513719715672,79.5515352274175,23032.0,10.044683249202905,4443
LOC724909,LOC724909,Gene Expression,A_mel_mkref_out,False,6317,0.49607168641440524,0.4028427971304267,73.1728033295112,11681.0,9.365804474600255,6143
LOC107965022,LOC107965022,Gene Expression,A_mel_mkref_out,False,2241,0.11831655837261647,0.11182448167816132,90.48286405911581,2786.0,7.932721027481948,2157
LOC409472,LOC409472,Gene Expression,A_mel_mkref_out,False,6056,0.4753047097294772,0.38886455132392306,74.28122478447361,11192.0,9.323043861889268,5800
LOC107965048,LOC107965048,Gene Expression,A_mel_mkref_out,False,251,0.011126682804603558,0.011065236643978862,98.93404680001699,262.0,5.572154032177765,243
LOC725577,LOC725577,Gene Expression,A_mel_mkref_out,False,1252,0.06196118401494882,0.06011737226002158,94.68297447657876,1459.0,7.286191714702382,1184
LOC410172,LOC410172,Gene Expression,A_mel_mkref_out,False,5385,0.5127617106213106,0.41393692777032404,77.13084469359154,12074.0,9.398892478520773,5118
LOC107965045,LOC107965045,Gene Expression,A_mel_mkref_out,False,2172,0.11772200280290483,0.11129268800157018,90.77589501847369,2772.0,7.927685045615778,2146
LOC551435,LOC551435,Gene Expression,A_mel_mkref_out,False,8828,1.1360258206990275,0.7589470093671263,62.50902450418312,26750.0,10.19432713480299,8394
LOC100577672,LOC100577672,Gene Expression,A_mel_mkref_out,False,2494,0.12961311419713764,0.1218751972832331,89.40841720813691,3052.0,8.023879992734878,2433
LOC408293,LOC408293,Gene Expression,A_mel_mkref_out,False,5096,0.35452499256805536,0.3034508338811323,78.35817726249628,8348.0,9.029897050194,4943
LOC551361,LOC551361,Gene Expression,A_mel_mkref_out,False,10033,1.0459931201426933,0.7158833049346772,57.391599779165084,24630.0,10.11176109118361,9533
5-HT2beta,GeneID_552518,Gene Expression,A_mel_mkref_out,False,3580,0.47963647173737634,0.39179643040024575,84.79636471737376,11294.0,9.332115428902103,3334
LOC725886,LOC725886,Gene Expression,A_mel_mkref_out,False,2412,0.12005775682677199,0.113380252572721,89.75665689896802,2827.0,7.947325027016463,2322
LOC410208,LOC410208,Gene Expression,A_mel_mkref_out,False,4379,0.39036819977067144,0.32956860398627613,81.40315114451947,9192.0,9.126197603863755,4315
LOC727078,LOC727078,Gene Expression,A_mel_mkref_out,False,2739,0.21926360045865714,0.19824707032018624,88.36794496114155,5163.0,8.549466751966532,2545
LOC113219060,LOC113219060,Gene Expression,A_mel_mkref_out,False,9425,2.3704505881853315,1.2150464411194375,59.97366968191278,55817.0,10.929851676996613,9005
LOC551153,LOC551153,Gene Expression,A_mel_mkref_out,False,2494,0.13972055888223553,0.13078310857114542,89.40841720813691,3290.0,8.098946748943339,2427
LOC552253,LOC552253,Gene Expression,A_mel_mkref_out,False,2903,0.1789612264832038,0.1646337342317578,87.67146557947933,4214.0,8.346404870435956,2836
LOC408267,LOC408267,Gene Expression,A_mel_mkref_out,False,15314,3.823119718010787,1.5734209630907685,34.96411432454241,90023.0,11.407831580429834,14225
LOC102656571,LOC102656571,Gene Expression,A_mel_mkref_out,False,71,0.003142650868475814,0.003137723062784535,99.69847538964623,74.0,4.31748811353631,69
LOC102656656,LOC102656656,Gene Expression,A_mel_mkref_out,False,124,0.005945555697116405,0.005927950627658498,99.4733936382554,140.0,4.948759890378168,117
LOC413989,LOC413989,Gene Expression,A_mel_mkref_out,False,4481,0.4248099545589672,0.3540384396049045,80.96997494372957,10003.0,9.21074029199751,4393
LOC409486,LOC409486,Gene Expression,A_mel_mkref_out,False,13876,2.1673249246188475,1.1528873592684845,41.07104939058054,51034.0,10.840266950837599,12891
LOC727455,LOC727455,Gene Expression,A_mel_mkref_out,False,10907,1.359026627595872,0.8582490880243474,53.679874293965256,32001.0,10.37355367982882,10251
LOC411612,LOC411612,Gene Expression,A_mel_mkref_out,False,2831,0.16269588482609249,0.15074134736053416,87.97723701533104,3831.0,8.251142139090751,2721
LOC412094,LOC412094,Gene Expression,A_mel_mkref_out,False,6466,0.5078353930436998,0.4106751078212706,72.54002633031809,11958.0,9.389239411968807,6145
LOC100576531,LOC100576531,Gene Expression,A_mel_mkref_out,False,1372,0.0747865970187285,0.07212212747185152,94.17335541682593,1761.0,7.474204806496124,1320
LOC102656116,LOC102656116,Gene Expression,A_mel_mkref_out,False,92,0.012273325689047437,0.012198619071946136,99.6092920541895,289.0,5.66988092298052,83
LOC725854,LOC725854,Gene Expression,A_mel_mkref_out,False,3708,0.23327812460186012,0.209675766143809,84.2527710536374,5493.0,8.611411866655219,3630
LOC725142,LOC725142,Gene Expression,A_mel_mkref_out,False,1707,0.0953837006837389,0.09110471347198686,92.75066887501593,2246.0,7.717351272185329,1658
LOC410236,LOC410236,Gene Expression,A_mel_mkref_out,False,158,0.007049730326580881,0.007024997151186231,99.32900157132543,166.0,5.117993812416755,140
LOC113218521,LOC113218521,Gene Expression,A_mel_mkref_out,False,5788,0.4823119718010787,0.39360301200852216,75.4193740179216,11357.0,9.337677620437377,5613
LOC725539,LOC725539,Gene Expression,A_mel_mkref_out,False,496,0.02259311164904234,0.022341667526310095,97.89357455302161,532.0,6.278521424165844,490
LOC410241,LOC410241,Gene Expression,A_mel_mkref_out,False,4499,0.3546099290780142,0.3035135376684616,80.89353208476663,8350.0,9.03013657115323,4378
LOC107965122,LOC107965122,Gene Expression,A_mel_mkref_out,False,36,0.001571325434237907,0.0015700921941397652,99.84711428207414,37.0,3.6375861597263857,33
LOC726121,LOC726121,Gene Expression,A_mel_mkref_out,False,1204,0.07130420011041746,0.0688767848522151,94.88682210047989,1679.0,7.426549072397305,1132
LOC725241,LOC725241,Gene Expression,A_mel_mkref_out,False,3686,0.9663651420563129,0.6761867328907346,84.34620121459209,22755.0,10.032584125870539,3354
LOC113219049,LOC113219049,Gene Expression,A_mel_mkref_out,False,194,0.008621055760818787,0.008584106667863882,99.17611585339958,203.0,5.318119993844216,186
LOC409921,LOC409921,Gene Expression,A_mel_mkref_out,False,4323,0.3146897693973755,0.27360072098890065,81.64097337240412,7410.0,8.910720661951359,4199
LOC725224,LOC725224,Gene Expression,A_mel_mkref_out,False,3718,0.2419841168726377,0.2167101950822028,84.210302798658,5698.0,8.648045999835,3589
LOC102656145,LOC102656145,Gene Expression,A_mel_mkref_out,False,88,0.003779674693166858,0.0037725496706418277,99.62627935618126,89.0,4.499809670330265,84
LOC409672,LOC409672,Gene Expression,A_mel_mkref_out,False,5310,0.4221769227502442,0.3521887418908576,77.44935660593706,9941.0,9.204523486654617,5218
LOC409849,LOC409849,Gene Expression,A_mel_mkref_out,False,11060,3.5749352359111564,1.5205925425422933,53.030109992780396,84179.0,11.340712642324561,10394
LOC102654570,LOC102654570,Gene Expression,A_mel_mkref_out,False,1081,0.049772794835860196,0.04857375488402235,95.40918163672654,1172.0,7.067319848653476,1067
LOC100577004,LOC100577004,Gene Expression,A_mel_mkref_out,False,11594,2.1481717416231367,1.146821884855842,50.76230517688028,50583.0,10.83139059973845,11013
LOC550711,LOC550711,Gene Expression,A_mel_mkref_out,False,6593,0.903554592941776,0.6437229767242711,72.00067949207967,21276.0,9.965381956073717,5892
Cry2,GeneID_410197,Gene Expression,A_mel_mkref_out,False,760,0.03715972310697754,0.03648594159804377,96.77241262156538,875.0,6.775366090936392,699
LOC102655396,LOC102655396,Gene Expression,A_mel_mkref_out,False,173,0.008196373211024758,0.008162965368735644,99.26529918885633,193.0,5.267858159063328,163
LOC107965073,LOC107965073,Gene Expression,A_mel_mkref_out,False,1692,0.09054231961608697,0.08667511344079222,92.81437125748504,2132.0,7.665284718471351,1642
LOC412233,LOC412233,Gene Expression,A_mel_mkref_out,False,4248,0.24801460907971293,0.22155397587208103,81.95948528474966,5840.0,8.67265729404031,4030
LOC408272,LOC408272,Gene Expression,A_mel_mkref_out,False,2702,0.19407992525587123,0.17737595180535945,88.52507750456535,4570.0,8.427487278331744,2526
LOC724150,LOC724150,Gene Expression,A_mel_mkref_out,False,4795,0.7573788593026712,0.5638234144765067,79.63647173737631,17834.0,9.788918097792992,4448
LOC113219053,LOC113219053,Gene Expression,A_mel_mkref_out,False,374,0.016435214677028923,0.016301618338538243,98.41168726377033,387.0,5.961005339623274,349
LOC100577343,LOC100577343,Gene Expression,A_mel_mkref_out,False,8576,1.089820359281437,0.737078109785672,63.57922452966407,25662.0,10.1528055448198,8165
LOC409723,LOC409723,Gene Expression,A_mel_mkref_out,False,4099,0.2896334989595278,0.2543580686731787,82.59226228394276,6820.0,8.82776136765472,3915
LOC726237,LOC726237,Gene Expression,A_mel_mkref_out,False,3679,0.23081496581305475,0.20767652381094606,84.37592899307768,5435.0,8.600798775271034,3560
LOC113219054,LOC113219054,Gene Expression,A_mel_mkref_out,False,1634,0.07950057332144222,0.0764985020716504,93.06068713636557,1872.0,7.5352967024440884,1509
LOC100578455,LOC100578455,Gene Expression,A_mel_mkref_out,False,992,0.05074956470038646,0.049503780627853516,95.78714910604323,1195.0,7.086737934510577,939
LOC410245,LOC410245,Gene Expression,A_mel_mkref_out,False,378,0.018558627425999067,0.018388517547455557,98.39469996177857,437.0,6.082218910376446,347
LOC410225,LOC410225,Gene Expression,A_mel_mkref_out,False,3666,0.2169703146897694,0.19636442150556963,84.4311377245509,5109.0,8.53895468319775,3586
LOC409668,LOC409668,Gene Expression,A_mel_mkref_out,False,2557,0.15959570221259609,0.14807141179133068,89.14086720176668,3758.0,8.231908243564177,2392
LOC408283,LOC408283,Gene Expression,A_mel_mkref_out,False,5896,0.36688325476706163,0.3125331515835168,74.96071686414405,8639.0,9.064157861798101,5626
LOC726453,LOC726453,Gene Expression,A_mel_mkref_out,False,1244,0.07440438272391388,0.07176644544782788,94.71694908056227,1752.0,7.469083884921234,1226
LOC102654892,LOC102654892,Gene Expression,A_mel_mkref_out,False,31,0.0014439206692996986,0.001442879218244683,99.86834840956385,34.0,3.5553480614894135,20
LOC100577165,LOC100577165,Gene Expression,A_mel_mkref_out,False,265,0.013674778103367733,0.013582122070110744,98.87459124304583,322.0,5.777652323222656,250
LOC107963965,LOC107963965,Gene Expression,A_mel_mkref_out,False,1206,0.06187624750499002,0.06003738825677958,94.878328449484,1457.0,7.284820912568604,1187
LOC113219050,LOC113219050,Gene Expression,A_mel_mkref_out,False,91,0.004034484223043275,0.0040263675153988715,99.61353887968744,95.0,4.564348191467836,86
LOC724458,LOC724458,Gene Expression,A_mel_mkref_out,False,1370,0.07092198581560284,0.06851994643675606,94.1818490678218,1670.0,7.421177528595393,1320
LOC410238,LOC410238,Gene Expression,A_mel_mkref_out,False,2555,0.1377245508982036,0.12903025974373103,89.14936085276256,3243.0,8.084562415235304,2502
LOC409201,LOC409201,Gene Expression,A_mel_mkref_out,False,3060,0.2243597910561855,0.2024180878375245,87.00471397630271,5283.0,8.572438665642215,3006
LOC411707,LOC411707,Gene Expression,A_mel_mkref_out,False,2547,0.14613326538412535,0.1363938989523926,89.18333545674608,3441.0,8.143807976771484,2493
LOC551793,LOC551793,Gene Expression,A_mel_mkref_out,False,2392,0.20478192551068078,0.18629857588479196,89.84159340892683,4822.0,8.481151420068972,878
LOC726268,LOC726268,Gene Expression,A_mel_mkref_out,False,1192,0.06841635877181806,0.06617751360389426,94.93778400645517,1611.0,7.385230923066573,919
LOC725950,LOC725950,Gene Expression,A_mel_mkref_out,False,9249,0.9390155858495774,0.6621804143146341,60.72111096955026,22111.0,10.003875726567397,8904
LOC100576945,LOC100576945,Gene Expression,A_mel_mkref_out,False,3523,0.27553403830636597,0.2433649444893384,85.03843377075636,6488.0,8.77786371462117,3369
LOC408301,LOC408301,Gene Expression,A_mel_mkref_out,False,2101,0.12387989977491824,0.11678689502849447,91.07741962882744,2917.0,7.978653729082731,2053
LOC551588,LOC551588,Gene Expression,A_mel_mkref_out,False,2169,0.11113942328109738,0.10538599628617998,90.78863549496752,2617.0,7.870165946469845,2115
LOC410216,LOC410216,Gene Expression,A_mel_mkref_out,False,6692,1.2456788550558457,0.8090078608105331,71.58024376778359,29332.0,10.286468441091303,6421
LOC107965051,LOC107965051,Gene Expression,A_mel_mkref_out,False,100,0.004374230262878498,0.004364691125155641,99.57531745020597,103.0,4.6443908991413725,94
LOC726262,LOC726262,Gene Expression,A_mel_mkref_out,False,7950,4.883297235316601,1.772117359052135,66.2377372913747,114987.0,11.652583054074688,7406
LOC725603,LOC725603,Gene Expression,A_mel_mkref_out,False,547,0.02509873869282711,0.024788938382919828,97.67698645262666,591.0,6.3835066348840055,530
LOC412475,LOC412475,Gene Expression,A_mel_mkref_out,False,35,0.002165881003949548,0.002163538864941149,99.85136110757209,51.0,3.9512437185814275,33
LOC409920,LOC409920,Gene Expression,A_mel_mkref_out,False,4825,0.6103962288189578,0.47648025357403473,79.5090669724381,14373.0,9.573176298028388,4656
LOC411691,LOC411691,Gene Expression,A_mel_mkref_out,False,434,0.02216842909924831,0.021926281626842296,98.15687773389391,522.0,6.259581464064923,316
LOC408306,LOC408306,Gene Expression,A_mel_mkref_out,False,10521,1.469061876247505,0.9038382713076231,55.319148936170215,34592.0,10.451406628439226,10019
LOC412431,LOC412431,Gene Expression,A_mel_mkref_out,False,1217,0.06255573958466047,0.06067708122597875,94.83161336900667,1473.0,7.295735072749282,1158
LOC100577493,LOC100577493,Gene Expression,A_mel_mkref_out,False,3106,0.19607593323990316,0.17904614284410042,86.80936000339746,4617.0,8.43771698991444,3045
LOC102655156,LOC102655156,Gene Expression,A_mel_mkref_out,False,264,0.011551365354397589,0.011485157704991074,98.87883806854376,272.0,5.60947179518496,248
LOC408286,LOC408286,Gene Expression,A_mel_mkref_out,False,9378,1.3829362551492759,0.8683334479263737,60.17327048031596,32564.0,10.390993370980501,8875
LOC551726,LOC551726,Gene Expression,A_mel_mkref_out,False,1653,0.0823034781500828,0.0790916199792187,92.97999745190471,1938.0,7.569927655242652,1588
LOC727269,LOC727269,Gene Expression,A_mel_mkref_out,False,8211,0.8226525672060135,0.6002928945415155,65.12931583641229,19371.0,9.87158400352312,7951
LOC100578780,LOC100578780,Gene Expression,A_mel_mkref_out,False,3503,0.26992822864908483,0.2389603859988509,85.12337028071516,6356.0,8.757311846936409,3319
LOC100576915,LOC100576915,Gene Expression,A_mel_mkref_out,False,4936,0.37750031851191235,0.3202704932695245,79.03766934216672,8889.0,9.09268232850795,4810
LOC412305,LOC412305,Gene Expression,A_mel_mkref_out,False,2570,0.2181169575742133,0.19730618895863242,89.08565847029347,5136.0,8.544224530467268,2407
LOC102655071,LOC102655071,Gene Expression,A_mel_mkref_out,False,96,0.004841381067651931,0.004829699271177209,99.59230475219773,114.0,4.74493212836325,77
LOC551497,LOC551497,Gene Expression,A_mel_mkref_out,False,3816,0.26317577610735976,0.2336290071663019,83.79411389985985,6197.0,8.731981938347694,3697
LOC100577980,LOC100577980,Gene Expression,A_mel_mkref_out,False,777,0.08718732747271414,0.08359392767273045,96.7002165881004,2053.0,7.627544390488503,642
LOC100579031,LOC100579031,Gene Expression,A_mel_mkref_out,False,276,0.012443198708965049,0.012366418384362678,98.82787616256849,293.0,5.683579767338681,251
LOC409650,LOC409650,Gene Expression,A_mel_mkref_out,False,191,0.010319785959994904,0.010266900502079975,99.18885632989341,243.0,5.497168225293202,118
LOC727288,LOC727288,Gene Expression,A_mel_mkref_out,False,5724,0.5091943772030407,0.41157598342061197,75.69117084978978,11990.0,9.391911647379434,5493
LOC551840,LOC551840,Gene Expression,A_mel_mkref_out,False,3855,0.25459718860152036,0.2268145558056217,83.62848770544018,5995.0,8.698847859222488,3766
LOC413271,LOC413271,Gene Expression,A_mel_mkref_out,False,2733,0.1745445279653459,0.16088043667178065,88.39342591412918,4110.0,8.321421586897879,2547
LOC724498,LOC724498,Gene Expression,A_mel_mkref_out,False,195,0.00938548435044804,0.009341714347520184,99.17186902790165,221.0,5.402677381872279,108
LOC552353,LOC552353,Gene Expression,A_mel_mkref_out,False,2750,0.16919352783794114,0.15631421869219947,88.32122988066419,3984.0,8.290292591224315,2696
LOC100577788,LOC100577788,Gene Expression,A_mel_mkref_out,False,250,0.01380218286830594,0.013707800208564012,98.93829362551493,325.0,5.786897381366708,247
LOC410211,LOC410211,Gene Expression,A_mel_mkref_out,False,2398,0.2094534335584151,0.1901685497549848,89.81611245593919,4932.0,8.503702601233739,1986
LOC102655420,LOC102655420,Gene Expression,A_mel_mkref_out,False,1156,0.05661018388754406,0.05506584405819236,95.09066972438103,1333.0,7.195937226475569,1143
LOC100576130,LOC100576130,Gene Expression,A_mel_mkref_out,False,824,0.17998046460270947,0.16549788291909823,96.50061578969719,4238.0,8.352082671352637,594
LOC724907,LOC724907,Gene Expression,A_mel_mkref_out,False,116,0.0053510001274047645,0.005336734394221304,99.50736824223893,126.0,4.844187086458591,86
LOC102656808,LOC102656808,Gene Expression,A_mel_mkref_out,False,52,0.0022508175139083534,0.002248288218778052,99.7791650741071,53.0,3.9889840465642745,48
LOC725983,LOC725983,Gene Expression,A_mel_mkref_out,False,6914,0.519768972692912,0.4185583316568837,70.63744850724083,12239.0,9.412464556066316,6642
LOC410226,LOC410226,Gene Expression,A_mel_mkref_out,False,9664,1.5507707988278763,0.9363955875448857,58.95867838790504,36516.0,10.505533184565781,7756
