"","deviance"
"LOC102654495",2980.68307548404
"LOC413968",95764.4051415455
"LOC100578271",16356.3681977911
"LOC724720",14435.3212752856
"LOC551384",10982.224876199
"Crzr",2315.74719980602
"LOC107964337",316.398300672158
"LOC100577336",14245.2243277363
"LOC409832",12178.412215997
"Tpcn1",9804.95869760132
"LOC113219112",11417.0023798718
"LOC551109",8052.24628546753
"LOC413245",7751.6618934556
"RCC1",6497.83725228935
"LOC102656453",1226.8227257299
"LOC412948",13012.3800137225
"LOC100576747",13579.8345802165
"LOC100578881",2781.7904872198
"LOC727267",7461.25828113699
"LOC725683",915.60919197203
"LOC551699",8807.54775919298
"LOC413678",400.090642835291
"LOC413378",10910.2357632874
"LOC725044",4316.22417848111
"LOC100576230",2178.63840224596
"LOC552091",11323.0996266324
"LOC726708",10734.6993994777
"LOC100577704",547.907367557517
"LOC409606",9826.71415826297
"LOC102654510",6675.63670078415
"LOC408616",43644.3614200603
"LOC107966047",529.986095223741
"LOC100577003",8795.14495356879
"LOC725028",7679.99165711168
"LOC552761",908.388360765853
"LOC552260",5299.48477784239
"LOC726062",6225.52142567786
"LOC100577501",8465.96319609653
"LOC410739",29486.4525147321
"LOC413468",20408.3123855769
"LOC413374",10883.1082677855
"LOC551451",10184.6203254259
"LOC412613",10738.1947636514
"LOC726298",17206.3287245997
"LOC551206",3545.7801924183
"Pcl",7741.36272543614
"LOC410780",17659.6634586787
"LOC551621",2810.12149210637
"LOC727479",7756.95095978401
"LOC726810",1745.08290853829
"LOC102656318",3274.93077805304
"LOC725190",49982.3752751768
"LOC551107",35524.4761180845
"LOC412813",139603.458418665
"LOC725494",12999.1146450927
"LOC727538",9934.1079213443
"LOC408609",11088.8696903141
"LOC551843",15301.1589876899
"LOC100578606",4971.70845496379
"LOC725819",13392.079379207
"LOC413672",11847.8584267817
"LOC107965930",3352.56343751667
"LOC100578370",10884.7556437302
"LOC411526",12079.5423459712
"LOC725884",26991.4322749194
"LOC113219400",4817.97002249916
"LOC100576414",510.679859287154
"Hsc70-5",21501.7966651953
"LOC725284",14470.2266000858
"LOC726446",5185.21419895961
"LOC552644",11696.9058302874
"LOC100576258",1405.25000829132
"Slc35b1",10029.0568086716
"LOC100578042",474.319656344449
"LOC408597",6003.08400422367
"LOC412406",14895.5938141162
"LOC413693",3419.41316099713
"LOC409360",10285.9145375354
"LOC107963988",4166.89312929123
"LOC411473",7351.75236693957
"LOC408587",8182.8061104823
"LOC408633",6383.09475640847
"LOC552128",13269.4268399203
"LOC100578060",469.860810550951
"LOC107964165",5629.92978079853
"Gtpx1",20106.4483041869
"LOC724874",1625.36287671202
"LOC726545",797.54937778839
"LOC724332",7272.02805279252
"LOC410050",7336.2097538536
"LOC102655946",620.704674996325
"LOC724415",10365.487047311
"LOC409127",15085.5102769146
"LOC102654159",10319.7071789533
"LOC725042",11769.9571705917
"LOC724585",9213.29675447749
"LOC107964458",634.004378100435
"LOC409571",5622.52529555296
"LOC413024",26175.497923893
"LOC551383",9875.95547414722
"LOC410671",6996.53185195339
"LOC726756",13713.6425452685
"LOC412511",12869.186932515
"Nedd9",33201.2437525837
"LOC113219111",6866.23790102983
"LOC726015",1655.96788695068
"LOC724283",6814.87650338854
"LOC726347",24313.3541986854
"LOC724115",8783.32140935581
"LOC410751",1347.10271517361
"LOC100577194",5578.69807216703
