gene_id,gene_ids,feature_types,genome,mt,n_cells
LOC411822,LOC411822,Gene Expression,A_mel_mkref_out,False,28220
LOC726515,LOC726515,Gene Expression,A_mel_mkref_out,False,8235
LOC408996,LOC408996,Gene Expression,A_mel_mkref_out,False,39322
LOC726958,LOC726958,Gene Expression,A_mel_mkref_out,False,12642
LOC726444,LOC726444,Gene Expression,A_mel_mkref_out,False,16400
LOC411305,LOC411305,Gene Expression,A_mel_mkref_out,False,7001
LOC408988,LOC408988,Gene Expression,A_mel_mkref_out,False,48932
LOC726608,LOC726608,Gene Expression,A_mel_mkref_out,False,30380
LOC552693,LOC552693,Gene Expression,A_mel_mkref_out,False,53007
LOC726288,LOC726288,Gene Expression,A_mel_mkref_out,False,1942
LOC411343,LOC411343,Gene Expression,A_mel_mkref_out,False,39226
LOC100576192,LOC100576192,Gene Expression,A_mel_mkref_out,False,75
LOC552798,LOC552798,Gene Expression,A_mel_mkref_out,False,23320
LOC102655897,LOC102655897,Gene Expression,A_mel_mkref_out,False,1244
LOC100578093,LOC100578093,Gene Expression,A_mel_mkref_out,False,4549
LOC408989,LOC408989,Gene Expression,A_mel_mkref_out,False,2563
LOC551445,LOC551445,Gene Expression,A_mel_mkref_out,False,8808
LOC100576876,LOC100576876,Gene Expression,A_mel_mkref_out,False,36877
LOC409231,LOC409231,Gene Expression,A_mel_mkref_out,False,36334
LOC727010,LOC727010,Gene Expression,A_mel_mkref_out,False,198
LOC409365,LOC409365,Gene Expression,A_mel_mkref_out,False,24596
LOC107964955,LOC107964955,Gene Expression,A_mel_mkref_out,False,6146
LOC102654585,LOC102654585,Gene Expression,A_mel_mkref_out,False,8132
LOC725026,LOC725026,Gene Expression,A_mel_mkref_out,False,144
LOC552484,LOC552484,Gene Expression,A_mel_mkref_out,False,23107
LOC107964964,LOC107964964,Gene Expression,A_mel_mkref_out,False,2901
LOC726361,LOC726361,Gene Expression,A_mel_mkref_out,False,2021
LOC113218988,LOC113218988,Gene Expression,A_mel_mkref_out,False,22
LOC107964950,LOC107964950,Gene Expression,A_mel_mkref_out,False,66359
LOC100576504,LOC100576504,Gene Expression,A_mel_mkref_out,False,3130
LOC551576,LOC551576,Gene Expression,A_mel_mkref_out,False,14451
LOC726860,LOC726860,Gene Expression,A_mel_mkref_out,False,3143
LOC411315,LOC411315,Gene Expression,A_mel_mkref_out,False,35817
LOC408391,LOC408391,Gene Expression,A_mel_mkref_out,False,12065
LOC552345,LOC552345,Gene Expression,A_mel_mkref_out,False,40542
LCCH3,GeneID_412740,Gene Expression,A_mel_mkref_out,False,36595
LOC100578713,LOC100578713,Gene Expression,A_mel_mkref_out,False,8574
LOC102654691,LOC102654691,Gene Expression,A_mel_mkref_out,False,35937
LOC102656465,LOC102656465,Gene Expression,A_mel_mkref_out,False,75170
LOC552778,LOC552778,Gene Expression,A_mel_mkref_out,False,22441
nAChRb2,GeneID_726079,Gene Expression,A_mel_mkref_out,False,560
LOC409262,LOC409262,Gene Expression,A_mel_mkref_out,False,10378
Para,GeneID_409018,Gene Expression,A_mel_mkref_out,False,90621
LOC724895,LOC724895,Gene Expression,A_mel_mkref_out,False,2841
LOC725598,LOC725598,Gene Expression,A_mel_mkref_out,False,12919
LOC100578763,LOC100578763,Gene Expression,A_mel_mkref_out,False,8491
LOC107965829,LOC107965829,Gene Expression,A_mel_mkref_out,False,109
LOC100642173,LOC100642173,Gene Expression,A_mel_mkref_out,False,4428
LOC409007,LOC409007,Gene Expression,A_mel_mkref_out,False,71843
LOC412155,LOC412155,Gene Expression,A_mel_mkref_out,False,24059
LOC113218983,LOC113218983,Gene Expression,A_mel_mkref_out,False,18381
LOC410063,LOC410063,Gene Expression,A_mel_mkref_out,False,3325
LOC100576702,LOC100576702,Gene Expression,A_mel_mkref_out,False,1119
LOC725557,LOC725557,Gene Expression,A_mel_mkref_out,False,50978
LOC113218543,LOC113218543,Gene Expression,A_mel_mkref_out,False,184
LOC408981,LOC408981,Gene Expression,A_mel_mkref_out,False,22581
LOC412768,LOC412768,Gene Expression,A_mel_mkref_out,False,24
LOC552476,LOC552476,Gene Expression,A_mel_mkref_out,False,15669
LOC100577561,LOC100577561,Gene Expression,A_mel_mkref_out,False,7553
LOC409281,LOC409281,Gene Expression,A_mel_mkref_out,False,44913
LOC551972,LOC551972,Gene Expression,A_mel_mkref_out,False,16333
LOC107964944,LOC107964944,Gene Expression,A_mel_mkref_out,False,110
LOC410012,LOC410012,Gene Expression,A_mel_mkref_out,False,27590
LOC413917,LOC413917,Gene Expression,A_mel_mkref_out,False,12198
LOC726629,LOC726629,Gene Expression,A_mel_mkref_out,False,60
LOC100578130,LOC100578130,Gene Expression,A_mel_mkref_out,False,181
LOC102656006,LOC102656006,Gene Expression,A_mel_mkref_out,False,25103
LOC411295,LOC411295,Gene Expression,A_mel_mkref_out,False,30858
B-gluc1,GeneID_411899,Gene Expression,A_mel_mkref_out,False,2667
Lin-52,GeneID_408984,Gene Expression,A_mel_mkref_out,False,9419
LOC725024,LOC725024,Gene Expression,A_mel_mkref_out,False,89693
LOC552217,LOC552217,Gene Expression,A_mel_mkref_out,False,304
LOC113218994,LOC113218994,Gene Expression,A_mel_mkref_out,False,2259
LOC413768,LOC413768,Gene Expression,A_mel_mkref_out,False,1287
LOC107965005,LOC107965005,Gene Expression,A_mel_mkref_out,False,28
LOC552487,LOC552487,Gene Expression,A_mel_mkref_out,False,19566
LOC411301,LOC411301,Gene Expression,A_mel_mkref_out,False,2776
LOC408985,LOC408985,Gene Expression,A_mel_mkref_out,False,3066
Obp5,GeneID_406100,Gene Expression,A_mel_mkref_out,False,399
LOC412767,LOC412767,Gene Expression,A_mel_mkref_out,False,99
LOC724315,LOC724315,Gene Expression,A_mel_mkref_out,False,13587
LOC411503,LOC411503,Gene Expression,A_mel_mkref_out,False,15925
LOC726197,LOC726197,Gene Expression,A_mel_mkref_out,False,22302
LOC413274,LOC413274,Gene Expression,A_mel_mkref_out,False,4880
LOC551097,LOC551097,Gene Expression,A_mel_mkref_out,False,15119
LOC100576271,LOC100576271,Gene Expression,A_mel_mkref_out,False,6400
LOC725710,LOC725710,Gene Expression,A_mel_mkref_out,False,1905
LOC409602,LOC409602,Gene Expression,A_mel_mkref_out,False,218
LOC113218975,LOC113218975,Gene Expression,A_mel_mkref_out,False,3110
LOC727173,LOC727173,Gene Expression,A_mel_mkref_out,False,20736
LOC411833,LOC411833,Gene Expression,A_mel_mkref_out,False,18558
LOC412276,LOC412276,Gene Expression,A_mel_mkref_out,False,10345
LOC100577988,LOC100577988,Gene Expression,A_mel_mkref_out,False,18386
LOC409741,LOC409741,Gene Expression,A_mel_mkref_out,False,33522
LOC409804,LOC409804,Gene Expression,A_mel_mkref_out,False,55982
LOC107965000,LOC107965000,Gene Expression,A_mel_mkref_out,False,2719
LOC726167,LOC726167,Gene Expression,A_mel_mkref_out,False,26077
LOC113218998,LOC113218998,Gene Expression,A_mel_mkref_out,False,4616
LOC413382,LOC413382,Gene Expression,A_mel_mkref_out,False,62392
LOC411293,LOC411293,Gene Expression,A_mel_mkref_out,False,22755
LOC724267,LOC724267,Gene Expression,A_mel_mkref_out,False,22683
LOC107965817,LOC107965817,Gene Expression,A_mel_mkref_out,False,11488
LOC412762,LOC412762,Gene Expression,A_mel_mkref_out,False,7549
LOC100578798,LOC100578798,Gene Expression,A_mel_mkref_out,False,116
LOC409144,LOC409144,Gene Expression,A_mel_mkref_out,False,28594
LOC102654076,LOC102654076,Gene Expression,A_mel_mkref_out,False,2272
LOC726289,LOC726289,Gene Expression,A_mel_mkref_out,False,33547
LOC107964997,LOC107964997,Gene Expression,A_mel_mkref_out,False,38
LOC411447,LOC411447,Gene Expression,A_mel_mkref_out,False,22769
Rep,GeneID_726003,Gene Expression,A_mel_mkref_out,False,52489
LOC727599,LOC727599,Gene Expression,A_mel_mkref_out,False,16421
LOC550822,LOC550822,Gene Expression,A_mel_mkref_out,False,16041
LOC102653793,LOC102653793,Gene Expression,A_mel_mkref_out,False,30092
LOC113218980,LOC113218980,Gene Expression,A_mel_mkref_out,False,75226
LOC725227,LOC725227,Gene Expression,A_mel_mkref_out,False,6361
nAChRa1,GeneID_726214,Gene Expression,A_mel_mkref_out,False,68005
LOC100577667,LOC100577667,Gene Expression,A_mel_mkref_out,False,2687
LOC100576170,LOC100576170,Gene Expression,A_mel_mkref_out,False,35
LOC725076,LOC725076,Gene Expression,A_mel_mkref_out,False,37926
LOC411653,LOC411653,Gene Expression,A_mel_mkref_out,False,62797
Cox6b1,GeneID_100359409,Gene Expression,A_mel_mkref_out,False,29379
LOC107965011,LOC107965011,Gene Expression,A_mel_mkref_out,False,209
LOC724440,LOC724440,Gene Expression,A_mel_mkref_out,False,40107
LOC411299,LOC411299,Gene Expression,A_mel_mkref_out,False,30966
LOC412770,LOC412770,Gene Expression,A_mel_mkref_out,False,25716
LOC411304,LOC411304,Gene Expression,A_mel_mkref_out,False,11282
LOC551907,LOC551907,Gene Expression,A_mel_mkref_out,False,26309
LOC552228,LOC552228,Gene Expression,A_mel_mkref_out,False,62405
LOC412629,LOC412629,Gene Expression,A_mel_mkref_out,False,18194
LOC411296,LOC411296,Gene Expression,A_mel_mkref_out,False,311
LOC552462,LOC552462,Gene Expression,A_mel_mkref_out,False,10367
LOC725595,LOC725595,Gene Expression,A_mel_mkref_out,False,9193
LOC724787,LOC724787,Gene Expression,A_mel_mkref_out,False,59772
Rpn1,GeneID_726087,Gene Expression,A_mel_mkref_out,False,37226
LOC100577151,LOC100577151,Gene Expression,A_mel_mkref_out,False,2388
LOC413984,LOC413984,Gene Expression,A_mel_mkref_out,False,60429
LOC411923,LOC411923,Gene Expression,A_mel_mkref_out,False,23794
LOC726213,LOC726213,Gene Expression,A_mel_mkref_out,False,15823
LOC409001,LOC409001,Gene Expression,A_mel_mkref_out,False,36207
LOC724358,LOC724358,Gene Expression,A_mel_mkref_out,False,790
LOC102656893,LOC102656893,Gene Expression,A_mel_mkref_out,False,11171
LOC726382,LOC726382,Gene Expression,A_mel_mkref_out,False,5555
LOC102654541,LOC102654541,Gene Expression,A_mel_mkref_out,False,2743
LOC409232,LOC409232,Gene Expression,A_mel_mkref_out,False,59737
LOC552421,LOC552421,Gene Expression,A_mel_mkref_out,False,19441
LOC726796,LOC726796,Gene Expression,A_mel_mkref_out,False,162
LOC727630,LOC727630,Gene Expression,A_mel_mkref_out,False,78679
Obp3,GeneID_677671,Gene Expression,A_mel_mkref_out,False,52
LOC100578212,LOC100578212,Gene Expression,A_mel_mkref_out,False,7398
LOC411307,LOC411307,Gene Expression,A_mel_mkref_out,False,3600
LOC413256,LOC413256,Gene Expression,A_mel_mkref_out,False,34993
LOC411358,LOC411358,Gene Expression,A_mel_mkref_out,False,589
LOC726642,LOC726642,Gene Expression,A_mel_mkref_out,False,37404
LOC113218976,LOC113218976,Gene Expression,A_mel_mkref_out,False,664
LOC725634,LOC725634,Gene Expression,A_mel_mkref_out,False,18774
LOC725842,LOC725842,Gene Expression,A_mel_mkref_out,False,223
LOC409019,LOC409019,Gene Expression,A_mel_mkref_out,False,7827
LOC409010,LOC409010,Gene Expression,A_mel_mkref_out,False,22860
LOC100577358,LOC100577358,Gene Expression,A_mel_mkref_out,False,3806
LOC724138,LOC724138,Gene Expression,A_mel_mkref_out,False,45846
LOC726029,LOC726029,Gene Expression,A_mel_mkref_out,False,8214
LOC102655357,LOC102655357,Gene Expression,A_mel_mkref_out,False,7697
LOC409020,LOC409020,Gene Expression,A_mel_mkref_out,False,85385
LOC107964990,LOC107964990,Gene Expression,A_mel_mkref_out,False,10392
LOC726662,LOC726662,Gene Expression,A_mel_mkref_out,False,13548
LOC412011,LOC412011,Gene Expression,A_mel_mkref_out,False,29983
LOC725558,LOC725558,Gene Expression,A_mel_mkref_out,False,26606
LOC724477,LOC724477,Gene Expression,A_mel_mkref_out,False,373
LOC552273,LOC552273,Gene Expression,A_mel_mkref_out,False,13936
LOC102655900,LOC102655900,Gene Expression,A_mel_mkref_out,False,421
LOC726880,LOC726880,Gene Expression,A_mel_mkref_out,False,2924
Obp6,GeneID_406109,Gene Expression,A_mel_mkref_out,False,1136
LOC725766,LOC725766,Gene Expression,A_mel_mkref_out,False,36
LOC411476,LOC411476,Gene Expression,A_mel_mkref_out,False,31291
LOC408987,LOC408987,Gene Expression,A_mel_mkref_out,False,44258
LOC107964959,LOC107964959,Gene Expression,A_mel_mkref_out,False,16780
LOC107963984,LOC107963984,Gene Expression,A_mel_mkref_out,False,1559
LOC726740,LOC726740,Gene Expression,A_mel_mkref_out,False,6500
LOC113218979,LOC113218979,Gene Expression,A_mel_mkref_out,False,10777
LOC102655174,LOC102655174,Gene Expression,A_mel_mkref_out,False,899
LOC107964994,LOC107964994,Gene Expression,A_mel_mkref_out,False,18749
LOC412291,LOC412291,Gene Expression,A_mel_mkref_out,False,35863
LOC412688,LOC412688,Gene Expression,A_mel_mkref_out,False,40032
LOC100576902,LOC100576902,Gene Expression,A_mel_mkref_out,False,5855
LOC726619,LOC726619,Gene Expression,A_mel_mkref_out,False,13860
LOC100578842,LOC100578842,Gene Expression,A_mel_mkref_out,False,259
LOC100577266,LOC100577266,Gene Expression,A_mel_mkref_out,False,1774
LOC550780,LOC550780,Gene Expression,A_mel_mkref_out,False,25288
LOC550924,LOC550924,Gene Expression,A_mel_mkref_out,False,7838
LOC552524,LOC552524,Gene Expression,A_mel_mkref_out,False,14608
LOC551433,LOC551433,Gene Expression,A_mel_mkref_out,False,29263
LOC113218990,LOC113218990,Gene Expression,A_mel_mkref_out,False,504
LOC409805,LOC409805,Gene Expression,A_mel_mkref_out,False,3815
LOC411330,LOC411330,Gene Expression,A_mel_mkref_out,False,967
LOC409357,LOC409357,Gene Expression,A_mel_mkref_out,False,17562
Dop3,GeneID_408995,Gene Expression,A_mel_mkref_out,False,48627
LOC409004,LOC409004,Gene Expression,A_mel_mkref_out,False,57364
LOC408990,LOC408990,Gene Expression,A_mel_mkref_out,False,5607
LOC724663,LOC724663,Gene Expression,A_mel_mkref_out,False,25720
LOC412665,LOC412665,Gene Expression,A_mel_mkref_out,False,8389
Usp,GeneID_409227,Gene Expression,A_mel_mkref_out,False,63113
LOC113219015,LOC113219015,Gene Expression,A_mel_mkref_out,False,15262
LOC107964977,LOC107964977,Gene Expression,A_mel_mkref_out,False,1369
LOC100576935,LOC100576935,Gene Expression,A_mel_mkref_out,False,2415
LOC113219002,LOC113219002,Gene Expression,A_mel_mkref_out,False,3842
LOC727552,LOC727552,Gene Expression,A_mel_mkref_out,False,9152
LOC100576167,LOC100576167,Gene Expression,A_mel_mkref_out,False,73
LOC727278,LOC727278,Gene Expression,A_mel_mkref_out,False,37534
LOC411936,LOC411936,Gene Expression,A_mel_mkref_out,False,15599
LOC100578354,LOC100578354,Gene Expression,A_mel_mkref_out,False,2812
LOC552066,LOC552066,Gene Expression,A_mel_mkref_out,False,11814
LOC113218991,LOC113218991,Gene Expression,A_mel_mkref_out,False,12179
LOC113218995,LOC113218995,Gene Expression,A_mel_mkref_out,False,10465
Nrk1,GeneID_100187709rk1,Gene Expression,A_mel_mkref_out,False,8765
LOC102656780,LOC102656780,Gene Expression,A_mel_mkref_out,False,202
LOC552216,LOC552216,Gene Expression,A_mel_mkref_out,False,906
LOC102654795,LOC102654795,Gene Expression,A_mel_mkref_out,False,1664
LOC102656198,LOC102656198,Gene Expression,A_mel_mkref_out,False,5300
LOC100578732,LOC100578732,Gene Expression,A_mel_mkref_out,False,79
Tpx-4,GeneID_551975,Gene Expression,A_mel_mkref_out,False,3865
LOC725903,LOC725903,Gene Expression,A_mel_mkref_out,False,176
LOC411347,LOC411347,Gene Expression,A_mel_mkref_out,False,85245
LOC113218544,LOC113218544,Gene Expression,A_mel_mkref_out,False,39885
LOC107965832,LOC107965832,Gene Expression,A_mel_mkref_out,False,4649
LOC102654579,LOC102654579,Gene Expression,A_mel_mkref_out,False,9297
LOC113218992,LOC113218992,Gene Expression,A_mel_mkref_out,False,4121
LOC102653673,LOC102653673,Gene Expression,A_mel_mkref_out,False,117
LOC725938,LOC725938,Gene Expression,A_mel_mkref_out,False,40349
LOC552515,LOC552515,Gene Expression,A_mel_mkref_out,False,36420
LOC113219019,LOC113219019,Gene Expression,A_mel_mkref_out,False,259
LOC408983,LOC408983,Gene Expression,A_mel_mkref_out,False,14363
LOC725372,LOC725372,Gene Expression,A_mel_mkref_out,False,4577
LOC102654439,LOC102654439,Gene Expression,A_mel_mkref_out,False,4999
LOC100577196,LOC100577196,Gene Expression,A_mel_mkref_out,False,19634
LOC102656497,LOC102656497,Gene Expression,A_mel_mkref_out,False,23
LOC727157,LOC727157,Gene Expression,A_mel_mkref_out,False,3017
LOC102654498,LOC102654498,Gene Expression,A_mel_mkref_out,False,240
LOC409016,LOC409016,Gene Expression,A_mel_mkref_out,False,44314
LOC552340,LOC552340,Gene Expression,A_mel_mkref_out,False,49070
LOC552173,LOC552173,Gene Expression,A_mel_mkref_out,False,22644
LOC412763,LOC412763,Gene Expression,A_mel_mkref_out,False,1461
LOC412787,LOC412787,Gene Expression,A_mel_mkref_out,False,43227
LOC102653932,LOC102653932,Gene Expression,A_mel_mkref_out,False,43
LOC409267,LOC409267,Gene Expression,A_mel_mkref_out,False,39088
LOC102654952,LOC102654952,Gene Expression,A_mel_mkref_out,False,21201
LOC102653834,LOC102653834,Gene Expression,A_mel_mkref_out,False,4117
LOC107965793,LOC107965793,Gene Expression,A_mel_mkref_out,False,11937
LOC724177,LOC724177,Gene Expression,A_mel_mkref_out,False,30674
LOC412647,LOC412647,Gene Expression,A_mel_mkref_out,False,40454
LOC411316,LOC411316,Gene Expression,A_mel_mkref_out,False,1586
LOC551305,LOC551305,Gene Expression,A_mel_mkref_out,False,9143
LOC100576085,LOC100576085,Gene Expression,A_mel_mkref_out,False,37591
LOC409006,LOC409006,Gene Expression,A_mel_mkref_out,False,45705
LOC409015,LOC409015,Gene Expression,A_mel_mkref_out,False,51335
LOC102656614,LOC102656614,Gene Expression,A_mel_mkref_out,False,28
LOC102655512,LOC102655512,Gene Expression,A_mel_mkref_out,False,32
LOC408991,LOC408991,Gene Expression,A_mel_mkref_out,False,29969
LOC100578664,LOC100578664,Gene Expression,A_mel_mkref_out,False,251
LOC724520,LOC724520,Gene Expression,A_mel_mkref_out,False,234
LOC726934,LOC726934,Gene Expression,A_mel_mkref_out,False,237
LOC725596,LOC725596,Gene Expression,A_mel_mkref_out,False,79007
LOC100578699,LOC100578699,Gene Expression,A_mel_mkref_out,False,186
LOC100577252,LOC100577252,Gene Expression,A_mel_mkref_out,False,4617
LOC412289,LOC412289,Gene Expression,A_mel_mkref_out,False,23399
LOC102656311,LOC102656311,Gene Expression,A_mel_mkref_out,False,19389
LOC100578770,LOC100578770,Gene Expression,A_mel_mkref_out,False,312
LOC100578430,LOC100578430,Gene Expression,A_mel_mkref_out,False,220
LOC409022,LOC409022,Gene Expression,A_mel_mkref_out,False,28544
LOC411320,LOC411320,Gene Expression,A_mel_mkref_out,False,4534
LOC725970,LOC725970,Gene Expression,A_mel_mkref_out,False,91429
nAChRa2,GeneID_406153,Gene Expression,A_mel_mkref_out,False,27095
LOC100578345,LOC100578345,Gene Expression,A_mel_mkref_out,False,15189
LOC411491,LOC411491,Gene Expression,A_mel_mkref_out,False,9392
LOC552235,LOC552235,Gene Expression,A_mel_mkref_out,False,32164
LOC102655319,LOC102655319,Gene Expression,A_mel_mkref_out,False,253
LOC552401,LOC552401,Gene Expression,A_mel_mkref_out,False,9403
LOC552803,LOC552803,Gene Expression,A_mel_mkref_out,False,6197
LOC551959,LOC551959,Gene Expression,A_mel_mkref_out,False,4018
LOC100577998,LOC100577998,Gene Expression,A_mel_mkref_out,False,37898
LOC552546,LOC552546,Gene Expression,A_mel_mkref_out,False,842
LOC107964976,LOC107964976,Gene Expression,A_mel_mkref_out,False,555
LOC409002,LOC409002,Gene Expression,A_mel_mkref_out,False,26
LOC102655639,LOC102655639,Gene Expression,A_mel_mkref_out,False,6864
LOC107964998,LOC107964998,Gene Expression,A_mel_mkref_out,False,19190
LOC409420,LOC409420,Gene Expression,A_mel_mkref_out,False,18220
LOC409023,LOC409023,Gene Expression,A_mel_mkref_out,False,7609
LOC725671,LOC725671,Gene Expression,A_mel_mkref_out,False,626
LOC102656074,LOC102656074,Gene Expression,A_mel_mkref_out,False,80335
LOC726638,LOC726638,Gene Expression,A_mel_mkref_out,False,12520
LOC726106,LOC726106,Gene Expression,A_mel_mkref_out,False,31327
LOC409073,LOC409073,Gene Expression,A_mel_mkref_out,False,23869
LOC411291,LOC411291,Gene Expression,A_mel_mkref_out,False,1750
LOC102656773,LOC102656773,Gene Expression,A_mel_mkref_out,False,201
LOC113218985,LOC113218985,Gene Expression,A_mel_mkref_out,False,6193
LOC412784,LOC412784,Gene Expression,A_mel_mkref_out,False,22134
LOC726215,LOC726215,Gene Expression,A_mel_mkref_out,False,36036
LOC100576261,LOC100576261,Gene Expression,A_mel_mkref_out,False,11898
LOC551936,LOC551936,Gene Expression,A_mel_mkref_out,False,4429
LOC113219009,LOC113219009,Gene Expression,A_mel_mkref_out,False,313
LOC100578512,LOC100578512,Gene Expression,A_mel_mkref_out,False,242
LOC107964972,LOC107964972,Gene Expression,A_mel_mkref_out,False,5026
LOC113218999,LOC113218999,Gene Expression,A_mel_mkref_out,False,3469
LOC726950,LOC726950,Gene Expression,A_mel_mkref_out,False,222
LOC411317,LOC411317,Gene Expression,A_mel_mkref_out,False,436
LOC409388,LOC409388,Gene Expression,A_mel_mkref_out,False,10038
LOC552674,LOC552674,Gene Expression,A_mel_mkref_out,False,23450
LOC412467,LOC412467,Gene Expression,A_mel_mkref_out,False,10746
Psq,GeneID_406123,Gene Expression,A_mel_mkref_out,False,30199
LOC411327,LOC411327,Gene Expression,A_mel_mkref_out,False,7510
LOC411338,LOC411338,Gene Expression,A_mel_mkref_out,False,10399
LOC725136,LOC725136,Gene Expression,A_mel_mkref_out,False,18772
LOC412815,LOC412815,Gene Expression,A_mel_mkref_out,False,39236
nAChRa9,GeneID_411303,Gene Expression,A_mel_mkref_out,False,152
LOC412510,LOC412510,Gene Expression,A_mel_mkref_out,False,19434
LOC113219012,LOC113219012,Gene Expression,A_mel_mkref_out,False,37
LOC412318,LOC412318,Gene Expression,A_mel_mkref_out,False,10940
LOC102655945,LOC102655945,Gene Expression,A_mel_mkref_out,False,390
LOC107964982,LOC107964982,Gene Expression,A_mel_mkref_out,False,126
LOC409268,LOC409268,Gene Expression,A_mel_mkref_out,False,42394
LOC113218982,LOC113218982,Gene Expression,A_mel_mkref_out,False,11774
LOC726941,LOC726941,Gene Expression,A_mel_mkref_out,False,47065
LOC113219008,LOC113219008,Gene Expression,A_mel_mkref_out,False,4284
LOC412880,LOC412880,Gene Expression,A_mel_mkref_out,False,17296
LOC113218977,LOC113218977,Gene Expression,A_mel_mkref_out,False,77
LOC411837,LOC411837,Gene Expression,A_mel_mkref_out,False,13691
LOC100578400,LOC100578400,Gene Expression,A_mel_mkref_out,False,269
LOC411450,LOC411450,Gene Expression,A_mel_mkref_out,False,13216
LOC552245,LOC552245,Gene Expression,A_mel_mkref_out,False,8851
LOC113218987,LOC113218987,Gene Expression,A_mel_mkref_out,False,14178
LOC724616,LOC724616,Gene Expression,A_mel_mkref_out,False,653
LOC102653713,LOC102653713,Gene Expression,A_mel_mkref_out,False,8860
LOC102655188,LOC102655188,Gene Expression,A_mel_mkref_out,False,22229
NLG-5,GeneID_724137,Gene Expression,A_mel_mkref_out,False,45075
LOC551930,LOC551930,Gene Expression,A_mel_mkref_out,False,37960
LOC107965827,LOC107965827,Gene Expression,A_mel_mkref_out,False,13869
Gpdh,GeneID_726445,Gene Expression,A_mel_mkref_out,False,35304
Amel_8916,GeneID_726970,Gene Expression,A_mel_mkref_out,False,5518
LOC411845,LOC411845,Gene Expression,A_mel_mkref_out,False,12848
LOC102654158,LOC102654158,Gene Expression,A_mel_mkref_out,False,25
LOC411344,LOC411344,Gene Expression,A_mel_mkref_out,False,63564
LOC552561,LOC552561,Gene Expression,A_mel_mkref_out,False,1205
LOC102654246,LOC102654246,Gene Expression,A_mel_mkref_out,False,53
LOC411922,LOC411922,Gene Expression,A_mel_mkref_out,False,17405
LOC411924,LOC411924,Gene Expression,A_mel_mkref_out,False,19977
LOC725563,LOC725563,Gene Expression,A_mel_mkref_out,False,37609
LOC100576187,LOC100576187,Gene Expression,A_mel_mkref_out,False,47127
LOC412769,LOC412769,Gene Expression,A_mel_mkref_out,False,2628
LOC102656567,LOC102656567,Gene Expression,A_mel_mkref_out,False,169
LOC725264,LOC725264,Gene Expression,A_mel_mkref_out,False,38107
LOC552529,LOC552529,Gene Expression,A_mel_mkref_out,False,18336
LOC724356,LOC724356,Gene Expression,A_mel_mkref_out,False,40577
LOC113219016,LOC113219016,Gene Expression,A_mel_mkref_out,False,3006
LOC551523,LOC551523,Gene Expression,A_mel_mkref_out,False,26122
LOC411542,LOC411542,Gene Expression,A_mel_mkref_out,False,32488
LOC411960,LOC411960,Gene Expression,A_mel_mkref_out,False,32984
LOC102656338,LOC102656338,Gene Expression,A_mel_mkref_out,False,4061
LOC409011,LOC409011,Gene Expression,A_mel_mkref_out,False,11409
LOC408979,LOC408979,Gene Expression,A_mel_mkref_out,False,29677
LOC100578597,LOC100578597,Gene Expression,A_mel_mkref_out,False,46355
LOC552793,LOC552793,Gene Expression,A_mel_mkref_out,False,20887
LOC100576436,LOC100576436,Gene Expression,A_mel_mkref_out,False,38659
LOC410062,LOC410062,Gene Expression,A_mel_mkref_out,False,45249
LOC100577999,LOC100577999,Gene Expression,A_mel_mkref_out,False,1822
LOC406152,LOC406152,Gene Expression,A_mel_mkref_out,False,20346
LOC411744,LOC411744,Gene Expression,A_mel_mkref_out,False,72552
LOC411490,LOC411490,Gene Expression,A_mel_mkref_out,False,34771
LOC550940,LOC550940,Gene Expression,A_mel_mkref_out,False,21784
LOC552749,LOC552749,Gene Expression,A_mel_mkref_out,False,32961
LOC551880,LOC551880,Gene Expression,A_mel_mkref_out,False,40782
LOC552499,LOC552499,Gene Expression,A_mel_mkref_out,False,8329
LOC552642,LOC552642,Gene Expression,A_mel_mkref_out,False,12589
Per,GeneID_406112,Gene Expression,A_mel_mkref_out,False,18442
LOC413660,LOC413660,Gene Expression,A_mel_mkref_out,False,17961
LOC100576825,LOC100576825,Gene Expression,A_mel_mkref_out,False,837
LOC412157,LOC412157,Gene Expression,A_mel_mkref_out,False,47656
LOC411508,LOC411508,Gene Expression,A_mel_mkref_out,False,15983
LOC409540,LOC409540,Gene Expression,A_mel_mkref_out,False,29885
LOC113219165,LOC113219165,Gene Expression,A_mel_mkref_out,False,540
LOC412731,LOC412731,Gene Expression,A_mel_mkref_out,False,27510
LOC100578628,LOC100578628,Gene Expression,A_mel_mkref_out,False,13168
LOC107965375,LOC107965375,Gene Expression,A_mel_mkref_out,False,13629
LOC409881,LOC409881,Gene Expression,A_mel_mkref_out,False,121
LOC410357,LOC410357,Gene Expression,A_mel_mkref_out,False,9996
LOC725268,LOC725268,Gene Expression,A_mel_mkref_out,False,22312
LOC409954,LOC409954,Gene Expression,A_mel_mkref_out,False,31370
LOC409285,LOC409285,Gene Expression,A_mel_mkref_out,False,16214
LOC724912,LOC724912,Gene Expression,A_mel_mkref_out,False,33845
LOC410353,LOC410353,Gene Expression,A_mel_mkref_out,False,80505
LOC411361,LOC411361,Gene Expression,A_mel_mkref_out,False,51989
LOC409208,LOC409208,Gene Expression,A_mel_mkref_out,False,4758
LOC724203,LOC724203,Gene Expression,A_mel_mkref_out,False,20799
LOC724546,LOC724546,Gene Expression,A_mel_mkref_out,False,3871
